,Unnamed: 0,股票简称,昨首停,昨收,前连板,昨封单,昨开,交易日,昨竞一,selected,1_c_chg,2_c_chg,3_c_chg,4_c_chg,5_c_chg,0_c_chg,profit
364,600714.SH,金瑞矿业,2021-02-25 09:30:00,10.0,2,6186557.0,9.984639016897086,20210225,True,False,10.0,10.0,-9.4579,2.6752,4.4665,0.0,10.5421
365,000422.SZ,湖北宜化,2021-02-25 09:32:00,5.05319149,2,4932087.0,3.457446808510648,20210225,False,True,-5.0633,4.5333,-5.102,1.6129,-5.0265,-4.94680851,-10.01010851
366,601258.SH,庞大集团,2021-02-25 09:44:52,-5.34351145,4,,2.2900763358778646,20210225,False,False,4.8387,0.0,-3.8462,0.0,0.8,-15.34351145,-10.504811450000002
367,600696.SH,岩石股份,2021-02-25 13:44:58,4.98830865,2,117200.0,4.910366328916608,20210225,False,False,3.5635,5.0179,4.9829,5.0065,-5.0155,-5.01169135,-1.4481913500000003
368,600916.SH,中国黄金,2021-02-26 09:30:00,10.0,10,22030971.0,10.029498525073745,20210226,True,False,-10.0,10.0,-7.4174,1.0526,-8.044,0.0,-7.4174
369,000056.SZ,皇庭国际,2021-02-26 09:30:00,10.0,2,63616500.0,10.032362459546928,20210226,True,False,-6.1765,-10.0,-1.3937,-2.4735,0.7246,0.0,-6.1765
370,605133.SH,嵘泰股份,2021-02-26 09:30:00,10.0,2,17956147.0,9.993792675356918,20210226,True,False,-10.0,-10.0,-4.3887,-7.0674,-1.4504,0.0,-24.3887
371,605268.SH,王力安防,2021-02-26 09:30:00,10.0,2,8947171.0,10.030581039755331,20210226,True,False,10.0,-10.0,-4.941,-9.4507,-2.805,0.0,-4.941
372,000422.SZ,湖北宜化,2021-02-26 09:31:00,-5.06329114,3,,2.531645569620244,20210226,False,True,4.5333,-5.102,1.6129,-5.0265,-0.8357,-15.06329114,-10.52999114
373,600714.SH,金瑞矿业,2021-02-26 09:31:00,10.0,3,1218700.0,1.117318435754191,20210226,False,False,10.0,-9.4579,2.6752,4.4665,-10.0,0.0,0.5420999999999996
374,603399.SH,吉翔股份,2021-02-26 10:02:30,-2.13464696,2,,-1.477832512315269,20210226,False,False,,,,,,-12.13464696,
375,600696.SH,岩石股份,2021-02-26 10:25:30,3.56347439,3,,-1.855976243504083,20210226,False,False,5.0179,4.9829,5.0065,-5.0155,5.0196,-6.43652561,-1.4186256100000003
376,002647.SZ,仁东控股,2021-02-26 11:21:00,10.0,2,4782200.0,-0.9493670886075934,20210226,False,False,10.0,4.0976,10.0,10.0,10.0,0.0,14.0976
377,603222.SH,济民医疗,2021-02-26 14:10:25,10.0,2,982800.0,0.3189792663476948,20210226,False,False,10.0,2.8345,3.141,7.8931,10.0,0.0,12.8345
378,000056.SZ,皇庭国际,2021-03-01 09:30:00,-6.17647059,3,,10.000000000000009,20210301,True,False,-10.0,-1.3937,-2.4735,0.7246,-1.4388,-16.17647059,-27.57017059
379,605268.SH,王力安防,2021-03-01 09:30:00,10.0,3,30035876.0,10.005558643690945,20210301,True,False,-10.0,-4.941,-9.4507,-2.805,0.3356,0.0,-14.941
380,600193.SH,创兴资源,2021-03-01 09:30:00,5.00863558,2,2050600.0,5.008635578583766,20210301,True,False,-3.6184,1.0239,-0.3378,-1.6949,-1.0345,-4.99136442,-8.60976442
381,600834.SH,申通地铁,2021-03-01 09:30:00,-4.17801998,2,,9.990917347865574,20210301,True,False,0.1896,-4.825,-2.3857,-4.7862,3.1016,-14.17801998,-13.98841998
382,002647.SZ,仁东控股,2021-03-01 09:45:44,10.0,3,11747500.0,5.369127516778528,20210301,False,True,4.0976,10.0,10.0,10.0,10.0,0.0,4.0976
383,603222.SH,济民医疗,2021-03-01 10:05:01,10.0,3,3415700.0,0.6526468455402584,20210301,False,False,2.8345,3.141,7.8931,10.0,10.0,0.0,2.8345
384,600714.SH,金瑞矿业,2021-03-01 10:40:38,10.0,4,1196046.0,-2.28426395939086,20210301,False,False,-9.4579,2.6752,4.4665,-10.0,-6.2005,0.0,-9.4579
385,002998.SZ,优彩资源,2021-03-01 14:48:59,10.0,2,373600.0,2.3999999999999964,20210301,False,False,-10.0,-8.0135,10.0,-10.0,-7.9084,0.0,-18.0135
386,600193.SH,创兴资源,2021-03-02 09:30:00,-3.61842105,3,,4.934210526315787,20210302,True,False,1.0239,-0.3378,-1.6949,-1.0345,-0.8711,-13.61842105,-12.59452105
387,603126.SH,中材节能,2021-03-02 09:30:00,10.0,2,16962057.0,10.06006006006006,20210302,True,False,10.0,10.0,10.0,10.0,-10.0,0.0,30.0
388,603603.SH,博天环境,2021-03-02 09:30:00,10.0,2,1912200.0,9.941520467836254,20210302,True,False,3.1915,-1.7182,-8.7413,10.0,-9.7561,0.0,3.1915
389,601038.SH,一拖股份,2021-03-02 09:33:30,10.0,2,6352200.0,5.169340463458111,20210302,False,True,10.0,10.0,1.4735,3.5644,-10.0,0.0,21.4735
390,600980.SH,北矿科技,2021-03-02 09:35:30,-0.0547046,2,,3.9387308533916783,20210302,False,False,1.861,-4.8898,-3.6158,-3.9273,-5.5522,-10.0547046,-8.1937046
391,603126.SH,中材节能,2021-03-03 09:30:00,10.0,3,5230892.0,9.959072305593455,20210303,True,False,10.0,10.0,10.0,-10.0,-4.5502,0.0,15.4498
392,605298.SH,必得科技,2021-03-03 09:30:00,10.0,2,15735005.0,9.988156336360053,20210303,True,False,-8.0043,-10.0,0.13,-5.3656,10.0,0.0,-8.0043
393,002494.SZ,华斯股份,2021-03-03 09:30:15,10.0,2,29101548.0,8.353221957040564,20210303,False,True,-7.1584,2.8037,-10.0,-10.101,-3.3708,0.0,-7.1584
394,600696.SH,岩石股份,2021-03-03 09:31:15,5.00650195,2,541099.0,3.3159947984395304,20210303,False,False,-5.0155,5.0196,0.0621,5.0248,1.6539,-4.99349805,-10.00899805
395,601038.SH,一拖股份,2021-03-03 09:34:30,10.0,3,7409457.0,0.8914100486223617,20210303,False,False,10.0,1.4735,3.5644,-10.0,-8.4986,0.0,11.4735
396,002378.SZ,章源钨业,2021-03-03 09:44:00,10.0,2,7352167.0,-1.280409731113952,20210303,False,False,10.0,-3.7037,10.0,-10.0,-9.545,0.0,6.2963000000000005
397,002847.SZ,盐津铺子,2021-03-03 15:00:00,10.0,2,29490.0,0.7067137809187254,20210303,False,False,-4.2323,-2.0881,-3.0319,-3.5506,0.7784,0.0,-4.2323
398,603126.SH,中材节能,2021-03-04 09:30:00,10.0,4,11851083.0,10.04962779156326,20210304,True,False,10.0,10.0,-10.0,-4.5502,10.0,0.0,5.4498
399,002658.SZ,雪迪龙,2021-03-04 09:32:00,10.0,2,7107157.0,2.0804438280166484,20210304,False,True,3.5309,-4.7503,-10.0,-2.5568,4.6647,0.0,3.5309
400,002665.SZ,首航高科,2021-03-04 09:32:15,-1.8018018,2,,4.504504504504488,20210304,False,False,-6.422,-1.9608,-6.5,4.2781,5.1282,-11.8018018,-18.2238018
401,600696.SH,岩石股份,2021-03-04 09:32:45,-5.01547988,3,,5.015479876161005,20210304,False,False,5.0196,0.0621,5.0248,1.6539,-1.2202,-15.01547988,-9.99587988
402,601038.SH,一拖股份,2021-03-04 09:38:45,10.0,4,7929483.0,3.168754605747971,20210304,False,False,1.4735,3.5644,-10.0,-8.4986,1.7802,0.0,1.4735
403,002378.SZ,章源钨业,2021-03-04 10:01:40,10.0,3,6626838.0,3.376018626309673,20210304,False,False,-3.7037,10.0,-10.0,-9.545,5.0307,0.0,-3.7037
404,300234.SZ,开尔新材,2021-03-04 14:13:44,20.0,2,2326268.0,4.83091787439614,20210304,False,False,-9.4567,1.5556,-10.5033,3.0562,20.0,10.0,0.5433000000000003
405,603126.SH,中材节能,2021-03-05 09:31:45,10.0,5,6729143.0,8.229988726042846,20210305,False,True,10.0,-10.0,-4.5502,10.0,10.0,0.0,-4.5502
406,002658.SZ,雪迪龙,2021-03-05 09:55:30,3.53089533,3,,0.6305170239596559,20210305,False,False,-4.7503,-10.0,-2.5568,4.6647,5.9889,-6.46910467,-11.21940467
407,002647.SZ,仁东控股,2021-03-05 09:56:15,10.0,2,4470500.0,4.9861495844875385,20210305,False,False,10.0,,,,,0.0,
408,601038.SH,一拖股份,2021-03-05 14:30:25,1.4735432,5,,2.8131279303415937,20210305,False,False,3.5644,-10.0,-8.4986,1.7802,5.6274,-8.5264568,-4.9620568
409,002207.SZ,准油股份,2021-03-08 09:30:00,10.0,2,1739500.0,10.000000000000009,20210308,True,False,10.0,-9.2345,-2.8112,8.1267,-8.9172,0.0,0.7654999999999994
410,002554.SZ,惠博普,2021-03-08 09:30:00,10.16949153,2,44191069.0,10.169491525423725,20210308,True,False,-4.0,-10.0,0.7117,1.0601,-6.993,0.1694915300000001,-3.83050847
411,603126.SH,中材节能,2021-03-08 09:45:17,10.0,6,6143650.0,4.50819672131147,20210308,False,True,-10.0,-4.5502,10.0,10.0,0.0,0.0,-14.5502
412,002647.SZ,仁东控股,2021-03-08 13:25:38,10.0,3,5232743.0,-3.085642317380354,20210308,False,False,,,,,,0.0,
413,600121.SH,郑州煤电,2021-03-08 13:45:40,10.0,2,8454120.0,4.940374787052812,20210308,False,False,10.0,-2.391,-4.4669,10.0,-9.7394,0.0,7.609
414,603098.SH,森特股份,2021-03-09 09:30:00,10.0,2,25666113.0,10.025929127052724,20210309,True,False,10.0,10.0,-4.6753,-1.6349,10.0,0.0,15.3247
415,600169.SH,太原重工,2021-03-09 09:30:45,10.10452962,2,1771273.0,5.226480836236931,20210309,False,True,-10.1266,-3.8732,1.4652,-3.2491,3.7313,0.1045296199999992,-13.89527038
416,600121.SH,郑州煤电,2021-03-09 10:05:49,10.0,3,11590564.0,1.8575851393188871,20210309,False,False,-2.391,-4.4669,10.0,-9.7394,-1.8237,0.0,-2.391
417,002096.SZ,南岭民爆,2021-03-09 10:15:19,10.0,2,5470300.0,0.8869179600886926,20210309,False,False,-10.0,-5.5991,2.847,-3.9216,3.2413,0.0,-15.5991
418,002207.SZ,准油股份,2021-03-09 13:07:19,10.0,3,2888500.0,-4.812834224598934,20210309,False,False,-9.2345,-2.8112,8.1267,-8.9172,1.8182,0.0,-9.2345
419,603098.SH,森特股份,2021-03-10 09:30:00,10.0,3,22380525.0,9.976433621366846,20210310,True,False,10.0,-4.6753,-1.6349,10.0,-8.5013,0.0,5.3247
420,002620.SZ,瑞和股份,2021-03-10 09:30:00,0.75757576,2,,10.000000000000004,20210310,True,False,-4.812,-1.7378,-0.9646,2.5974,-3.3228,-9.24242424,-14.05442424
421,003039.SZ,顺控发展,2021-03-10 09:30:00,10.0,2,6896668.0,10.021551724137948,20210310,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
422,605208.SH,永茂泰,2021-03-10 09:30:00,10.0,2,2765870.0,9.98586905322657,20210310,True,False,10.0,-8.4469,-10.0,-1.7478,0.4327,0.0,1.5531000000000006
423,002836.SZ,新宏泽,2021-03-10 09:30:30,2.75229358,2,,5.504587155963299,20210310,False,True,0.1786,5.1693,-10.0,-4.8964,-2.2772,-7.24770642,-7.06910642
424,002210.SZ,飞马国际,2021-03-10 09:31:15,5.11811024,2,6627484.0,2.362204724409451,20210310,False,False,-4.8689,4.7244,-1.5038,-1.9084,-0.7782,-4.88188976,-9.75078976
425,600744.SH,华银电力,2021-03-10 09:42:30,9.89010989,2,28509044.0,-3.2967032967033,20210310,False,False,10.0,10.0,10.0,10.0,-1.5385,-0.1098901100000002,38.35160989
426,603098.SH,森特股份,2021-03-11 09:30:00,10.0,4,6273150.0,10.000000000000002,20210311,True,False,-4.6753,-1.6349,10.0,-8.5013,10.0,0.0,-4.6753
427,002210.SZ,飞马国际,2021-03-11 09:30:00,-4.86891386,3,,4.8689138576778985,20210311,True,False,4.7244,-1.5038,-1.9084,-0.7782,-1.1765,-14.86891386,-10.14451386
428,003039.SZ,顺控发展,2021-03-11 09:30:00,10.0,3,7199164.0,9.990205680705186,20210311,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
429,600744.SH,华银电力,2021-03-11 09:30:00,10.0,3,34779654.0,10.000000000000009,20210311,True,False,10.0,10.0,10.0,-1.5385,3.9931,0.0,28.4615
430,605208.SH,永茂泰,2021-03-11 09:30:00,10.0,3,2075845.0,10.021413276231264,20210311,True,False,-8.4469,-10.0,-1.7478,0.4327,10.0,0.0,-8.4469
431,003039.SZ,顺控发展,2021-03-12 09:30:00,10.0,4,44752293.0,9.973285841495985,20210312,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
432,600744.SH,华银电力,2021-03-12 09:30:00,10.0,4,42785845.0,9.999999999999988,20210312,True,False,10.0,10.0,-1.5385,3.9931,10.0,0.0,18.4615
433,000966.SZ,长源电力,2021-03-12 09:30:00,10.0,2,9570702.0,9.957627118644082,20210312,True,False,0.1927,10.0,-8.7413,10.0,10.0,0.0,0.1927
434,002996.SZ,顺博合金,2021-03-12 09:30:00,10.0,2,6946702.0,10.01251564455568,20210312,True,False,-4.38,10.0,10.0,10.0,10.0,0.0,-4.38
435,600702.SH,舍得酒业,2021-03-12 11:26:00,5.00394633,2,507398.0,0.6629834254143673,20210312,False,True,1.8942,1.5344,-2.8189,4.994,3.2185,-4.99605367,-3.10185367
436,003039.SZ,顺控发展,2021-03-15 09:30:00,10.0,5,4618830.0,10.040485829959517,20210315,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
437,600744.SH,华银电力,2021-03-15 09:30:00,10.0,5,2947157.0,9.917355371900836,20210315,True,False,10.0,-1.5385,3.9931,10.0,10.0,0.0,8.461500000000001
438,600307.SH,酒钢宏兴,2021-03-15 09:30:15,6.82926829,2,,10.243902439024389,20210315,False,True,-4.1096,-7.1429,1.5385,-3.5354,-1.0471,-3.17073171,-7.28033171
439,603126.SH,中材节能,2021-03-15 09:32:30,0.0,2,,6.356311548791413,20210315,False,False,6.0877,-9.5359,1.8657,-2.1062,10.0,-10.0,-3.9123
440,000966.SZ,长源电力,2021-03-15 09:36:45,0.19267823,3,,3.853564547206152,20210315,False,False,10.0,-8.7413,10.0,10.0,10.0,-9.80732177,-8.54862177
441,000612.SZ,焦作万方,2021-03-15 09:48:45,10.0,2,11571027.0,3.91949152542374,20210315,False,False,10.0,-6.655,-4.9719,3.9487,0.1899,0.0,3.345
442,002109.SZ,兴化股份,2021-03-15 09:55:15,10.0,2,14695246.0,4.517133956386293,20210315,False,False,10.0,-10.0,-7.2961,-0.7716,-2.4883,0.0,-7.2961
443,002366.SZ,台海核电,2021-03-15 14:47:58,10.0,2,8945079.0,1.750000000000007,20210315,False,False,10.0,10.0,-4.1353,1.7647,4.0462,0.0,15.8647
444,600481.SH,双良节能,2021-03-16 09:30:00,6.48148148,2,,10.0,20210316,True,False,-7.3043,-1.8762,-2.4857,7.2549,-4.5704,-3.51851852,-10.822818519999998
445,002366.SZ,台海核电,2021-03-16 09:35:31,10.0,3,21061500.0,-0.9090909090909098,20210316,False,True,10.0,-4.1353,1.7647,4.0462,-8.3333,0.0,5.8647
446,603628.SH,清源股份,2021-03-16 09:41:47,2.90010741,2,,1.2889366272824834,20210316,False,False,-3.9666,-3.2609,-0.1124,4.8369,-3.2189,-7.09989259,-11.06649259
447,000612.SZ,焦作万方,2021-03-16 09:46:02,10.0,3,4335962.0,4.720616570327538,20210316,False,False,-6.655,-4.9719,3.9487,0.1899,-10.0,0.0,-6.655
448,600744.SH,华银电力,2021-03-16 11:23:17,10.0,6,13285639.0,-3.7593984962406046,20210316,False,False,-1.5385,3.9931,10.0,10.0,1.5172,0.0,-1.5385
449,003039.SZ,顺控发展,2021-03-16 11:28:36,10.0,6,751187.0,2.9433406916850653,20210316,False,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
450,600565.SH,迪马股份,2021-03-16 13:47:17,7.07395498,2,,0.0,20210316,False,False,-5.1051,0.3165,-2.8391,2.2727,-1.5873,-2.92604502,-8.03114502
451,002109.SZ,兴化股份,2021-03-16 14:30:05,10.0,3,10843099.0,6.2322946175637455,20210316,False,False,-10.0,-7.2961,-0.7716,-2.4883,-10.0,0.0,-17.2961
452,600526.SH,菲达环保,2021-03-17 09:30:00,10.0,2,19944030.0,10.093457943925234,20210317,True,False,10.0,6.0185,10.0,10.0,10.0,0.0,16.0185
453,000011.SZ,深物业A,2021-03-17 09:30:30,10.0,2,4928891.0,5.159010600706717,20210317,False,True,4.3674,-7.3846,3.1229,-10.0,-5.655,0.0,4.3674
454,002269.SZ,美邦服饰,2021-03-17 09:31:30,10.17964072,2,26654500.0,2.994011976047907,20210317,False,False,9.7826,-2.9703,-6.6327,-9.8361,-3.6364,0.1796407200000001,9.96224072
455,002452.SZ,长高集团,2021-03-17 09:32:30,3.79146919,2,,5.845181674565563,20210317,False,False,-3.3486,-4.7244,2.4793,-5.0,0.8489,-6.20853081,-9.55713081
456,002366.SZ,台海核电,2021-03-17 09:33:30,10.0,4,1407200.0,9.917355371900836,20210317,False,False,-4.1353,1.7647,4.0462,-8.3333,-9.697,0.0,-4.1353
457,003039.SZ,顺控发展,2021-03-17 09:41:30,10.0,7,1944691.0,-1.0033444816053416,20210317,False,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
458,605005.SH,合兴股份,2021-03-17 09:42:00,10.0,2,1839933.0,7.271597265382236,20210317,False,False,0.1695,10.0,10.0,-7.2727,-10.0,0.0,0.1695
459,002665.SZ,首航高科,2021-03-17 10:25:00,9.88142292,2,9393990.0,-9.090909090909092,20210317,False,False,10.0,-4.902,1.7182,-10.1351,10.1504,-0.1185770799999996,4.97942292
460,002269.SZ,美邦服饰,2021-03-18 09:30:00,9.7826087,3,23936562.0,9.78260869565217,20210318,True,False,-2.9703,-6.6327,-9.8361,-3.6364,10.0,-0.2173912999999991,-3.187691299999999
461,002900.SZ,哈三联,2021-03-18 09:33:00,10.0,2,3101920.0,7.142857142857135,20210318,False,True,10.0,10.0,-4.0613,10.0,-10.0,0.0,15.9387
462,002996.SZ,顺博合金,2021-03-18 09:33:30,10.0,2,4332813.0,5.703048180924288,20210318,False,False,10.0,10.0,10.0,-10.0,-10.0,0.0,10.0
463,603090.SH,宏盛股份,2021-03-18 09:36:00,-2.38257318,2,,2.791014295439075,20210318,False,False,-2.1618,1.0691,-4.1608,5.0037,-3.3637,-12.38257318,-14.54437318
464,600526.SH,菲达环保,2021-03-18 09:36:32,10.0,3,2979897.0,6.960950764006794,20210318,False,False,6.0185,10.0,10.0,10.0,-4.0437,0.0,6.0185
465,300848.SZ,美瑞新材,2021-03-18 14:04:19,8.96147404,2,,8.877721943048575,20210318,False,False,3.7663,4.9383,-4.8588,-0.9892,-6.6317,-1.0385259599999994,2.727774040000001
466,003039.SZ,顺控发展,2021-03-18 14:37:35,10.0,8,3406197.0,-5.775075987841941,20210318,False,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
467,002665.SZ,首航高科,2021-03-18 14:42:16,10.0,3,1248580.0,0.0,20210318,False,False,-4.902,1.7182,-10.1351,10.1504,-7.5085,0.0,-4.902
468,002485.SZ,雪松发展,2021-03-19 09:30:00,-2.10325048,2,,9.942638623326951,20210319,True,False,-5.4688,0.0,-0.6198,0.6237,0.6198,-12.10325048,-17.57205048
469,600212.SH,江泉实业,2021-03-19 09:30:15,10.0,2,13973982.0,8.685968819599102,20210319,False,True,6.0729,-5.1527,-10.0,-9.1723,0.9852,0.0,6.0729
470,002900.SZ,哈三联,2021-03-19 09:30:45,10.0,3,4501700.0,6.679035250463827,20210319,False,False,10.0,-4.0613,10.0,-10.0,-2.1792,0.0,5.9387
471,003039.SZ,顺控发展,2021-03-19 09:37:45,10.0,9,2932822.0,0.0,20210319,False,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
472,002996.SZ,顺博合金,2021-03-19 09:38:15,10.0,3,4199651.0,9.968708091193564,20210319,False,False,10.0,10.0,-10.0,-10.0,10.0,0.0,10.0
473,003039.SZ,顺控发展,2021-03-22 09:30:00,10.0,10,6574781.0,9.994977398292306,20210322,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
474,002996.SZ,顺博合金,2021-03-22 09:30:00,10.0,4,8146034.0,9.99593661113369,20210322,True,False,10.0,-10.0,-10.0,10.0,-7.2775,0.0,-7.2775
475,000966.SZ,长源电力,2021-03-22 09:30:00,10.0,2,34264218.0,9.984152139461186,20210322,True,False,10.0,10.0,-8.82,4.8366,4.8628,0.0,11.18
476,002893.SZ,华通热力,2021-03-22 09:30:00,10.0,2,7554773.0,10.046189376443408,20210322,True,False,10.0,10.0,-10.0,-4.1426,10.0,0.0,5.8574
477,600505.SH,西昌电力,2021-03-22 09:30:15,10.0,2,9098206.0,7.542579075425781,20210322,False,True,-2.9867,-8.4379,-10.0,2.0747,0.542,0.0,-2.9867
478,600212.SH,江泉实业,2021-03-22 09:30:30,6.07287449,3,,6.6801619433198205,20210322,False,False,-5.1527,-10.0,-9.1723,0.9852,0.9756,-3.92712551,-9.07982551
479,002280.SZ,联络互动,2021-03-22 09:38:00,4.98442368,2,8041996.0,2.180685358255446,20210322,False,False,5.0445,5.0847,-5.1075,-5.0992,3.8806,-5.01557632,0.0289236800000001
480,003035.SZ,南网能源,2021-03-22 09:40:18,10.0,2,21805315.0,6.54362416107382,20210322,False,False,10.0,-9.362,3.6725,-4.3542,10.0,0.0,0.6379999999999999
481,600916.SH,中国黄金,2021-03-22 09:53:51,10.0,2,3700662.0,0.0,20210322,False,False,-3.767,10.0,-2.7514,-1.8049,-3.5768,0.0,-3.767
482,003016.SZ,欣贺股份,2021-03-22 10:07:51,10.0,2,6280789.0,9.568480300187613,20210322,False,False,-10.0,-2.7462,3.6027,-0.3759,5.566,0.0,-12.7462
483,002900.SZ,哈三联,2021-03-22 13:33:29,10.0,4,1901900.0,1.1804384485666153,20210322,False,False,-4.0613,10.0,-10.0,-2.1792,1.2376,0.0,-4.0613
484,003038.SZ,鑫铂股份,2021-03-22 13:38:59,7.33971569,2,,4.235567159849147,20210322,False,False,-8.3784,-5.8112,2.8187,-0.9138,-2.49,-2.66028431,-11.03868431
485,002578.SZ,闽发铝业,2021-03-22 14:10:33,10.0,2,,0.0,20210322,False,False,-10.0,-10.0,-2.8871,0.8108,-1.0724,0.0,-22.8871
486,000966.SZ,长源电力,2021-03-23 09:30:00,10.0,3,47356098.0,9.942363112391922,20210323,True,False,10.0,-8.82,4.8366,4.8628,9.7503,0.0,1.1799999999999995
487,002693.SZ,双成药业,2021-03-23 09:30:00,-7.20164609,2,,10.082304526748956,20210323,True,False,-9.0909,1.4634,-1.6827,-0.489,-0.9828,-17.20164609,-26.29254609
488,600956.SH,新天绿能,2021-03-23 09:30:00,10.0,2,24391422.0,10.009267840593145,20210323,True,False,10.0,-4.2879,10.0,10.0,10.0,0.0,5.7121
489,600396.SH,金山股份,2021-03-23 09:30:30,6.04026846,2,,10.067114093959724,20210323,False,True,-8.8608,-10.0,1.5444,3.8023,-3.663,-3.95973154,-12.82053154
490,002280.SZ,联络互动,2021-03-23 09:30:45,5.04451039,3,8221895.0,4.451038575667653,20210323,False,False,5.0847,-5.1075,-5.0992,3.8806,-4.8851,-4.95548961,0.1292103899999999
491,003039.SZ,顺控发展,2021-03-23 09:31:00,10.0,11,5677296.0,9.543378995433793,20210323,False,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
492,002893.SZ,华通热力,2021-03-23 09:32:30,10.0,3,2431929.0,7.974816369359914,20210323,False,False,10.0,-10.0,-4.1426,10.0,10.0,0.0,-4.1426
493,002996.SZ,顺博合金,2021-03-23 09:33:30,10.0,5,,8.718138160325081,20210323,False,False,-10.0,-10.0,10.0,-7.2775,-10.0,0.0,-17.2775
494,002900.SZ,哈三联,2021-03-23 09:35:45,-4.06130268,5,,-0.3831417624521127,20210323,False,False,10.0,-10.0,-2.1792,1.2376,10.0,-14.06130268,-16.24050268
495,003035.SZ,南网能源,2021-03-23 10:05:45,10.0,3,2706000.0,6.7124332570556895,20210323,False,False,-9.362,3.6725,-4.3542,10.0,-7.2931,0.0,-9.362
496,000017.SZ,深中华A,2021-03-23 14:04:01,2.31788079,2,,2.6490066225165587,20210323,False,False,-3.5599,1.0067,-1.9934,-4.0678,0.3534,-7.68211921,-11.24201921
497,002280.SZ,联络互动,2021-03-24 09:30:00,5.08474576,4,10553394.0,5.084745762711869,20210324,True,False,-5.1075,-5.0992,3.8806,-4.8851,-4.5317,-4.91525424,-10.02275424
498,003040.SZ,楚天龙,2021-03-24 09:30:00,10.0,2,26082916.0,9.97267759562842,20210324,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
499,605286.SH,同力日升,2021-03-24 09:30:00,10.0,2,17043770.0,10.004185851820848,20210324,True,False,10.0,10.0,10.0,3.0589,-10.0,0.0,33.0589
500,605389.SH,长龄液压,2021-03-24 09:30:00,10.0,2,1898854.0,9.99839769267747,20210324,True,False,10.0,10.0,3.3947,-10.0,-9.3273,0.0,23.3947
501,605303.SH,园林股份,2021-03-24 09:30:15,10.0,2,4004946.0,9.168808911739506,20210324,False,True,-5.9213,10.0,6.3229,-10.0,-6.803,0.0,-5.9213
502,002642.SZ,荣联科技,2021-03-24 09:30:30,4.04624277,2,,5.009633911368011,20210324,False,False,-7.5926,-2.2044,-0.2049,-5.3388,0.4338,-5.95375723,-13.54635723
503,600956.SH,新天绿能,2021-03-24 09:31:00,10.0,3,5205687.0,5.307497893850049,20210324,False,False,-4.2879,10.0,10.0,10.0,-7.8125,0.0,-4.2879
504,000966.SZ,长源电力,2021-03-24 09:32:00,10.0,4,22967239.0,9.698558322411523,20210324,False,False,-8.82,4.8366,4.8628,9.7503,-10.0,0.0,-8.82
505,600526.SH,菲达环保,2021-03-24 09:33:00,10.0,2,13743951.0,9.975961538461538,20210324,False,False,-4.0437,-6.6059,0.6098,-8.9697,-1.4647,0.0,-4.0437
506,000027.SZ,深圳能源,2021-03-24 09:35:15,10.0,2,17835773.0,2.766798418972344,20210324,False,False,-10.0,10.0,10.0,0.0825,-7.5021,0.0,10.0825
507,003039.SZ,顺控发展,2021-03-24 09:36:30,10.0,12,3201107.0,7.887090078870895,20210324,False,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
508,002554.SZ,惠博普,2021-03-24 09:48:15,10.0,2,14114400.0,2.85714285714286,20210324,False,False,-3.1169,-3.4853,10.0,-2.7778,-8.5714,0.0,-3.1169
509,603919.SH,金徽酒,2021-03-24 09:50:00,10.0,2,2727967.0,3.806228373702425,20210324,False,False,-1.058,10.0,-1.7341,-6.2299,-1.9105,0.0,-1.058
510,601456.SH,国联证券,2021-03-24 10:39:48,3.05810398,2,,1.529051987767584,20210324,False,False,0.7122,-4.5374,-2.4691,-0.9494,-2.6837,-6.94189602,-6.22969602
511,002549.SZ,凯美特气,2021-03-24 11:30:00,-0.20470829,2,,-1.740020470829068,20210324,False,False,-10.0,-1.7084,0.5794,-0.4608,3.588,-10.20470829,-21.91310829
512,002893.SZ,华通热力,2021-03-24 13:17:02,10.0,4,3214585.0,-2.480916030534349,20210324,False,False,-10.0,-4.1426,10.0,10.0,10.0,0.0,-14.1426
513,002280.SZ,联络互动,2021-03-25 09:30:00,-5.10752688,5,,5.107526881720428,20210325,True,False,-5.0992,3.8806,-4.8851,-4.5317,-5.0633,-15.10752688,-20.20672688
514,003040.SZ,楚天龙,2021-03-25 09:30:00,10.0,3,19580896.0,10.06211180124222,20210325,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
515,605286.SH,同力日升,2021-03-25 09:30:00,10.0,3,676664.0,10.0076103500761,20210325,True,False,10.0,10.0,3.0589,-10.0,-5.7627,0.0,23.0589
516,605389.SH,长龄液压,2021-03-25 09:30:00,10.0,3,1549452.0,10.00728332119445,20210325,True,False,10.0,3.3947,-10.0,-9.3273,0.5136,0.0,13.3947
